,alt,target,error,pid_result
141,8,84,76,5345
142,7,84,76,5364
143,6,84,77,5428
144,6,84,77,5468
145,5,84,79,5563
146,3,84,80,5605
147,4,84,80,4367
148,4,84,80,5617
149,1,84,82,5789
150,1,84,82,5809
151,2,84,82,5776
152,0,84,83,5862
153,2,84,81,5716
154,3,84,80,5668
155,3,84,80,5649
156,5,84,78,5521
157,8,84,75,5305
158,11,84,73,5071
159,11,84,72,5081
160,13,84,70,4421
161,13,84,71,4182
162,16,84,68,-543
163,18,84,65,4604
164,19,84,64,4526
165,26,84,57,4046
166,29,84,55,3850
167,31,84,52,3698
168,35,84,49,3454
169,36,84,47,3333
170,38,84,46,3256
171,39,84,44,3132
172,42,84,41,2928
173,42,84,42,2962
174,44,84,39,2558
175,46,84,38,2381
176,46,84,37,1760
177,48,84,36,2542
178,49,84,35,2482
179,48,84,35,2493
180,47,84,37,2605
181,44,84,40,2803
182,42,84,42,2956
183,41,84,42,3002
184,42,84,42,2976
185,41,84,42,2977
186,42,84,42,2984
187,42,84,41,2936
188,44,84,40,2655
189,45,84,38,2841
190,45,84,39,1976
191,41,84,42,2999
192,38,84,46,3236
193,33,84,50,3560
194,30,84,53,3773
195,29,84,55,3879
196,26,84,58,4081
197,22,84,62,4366
198,18,84,66,4619
199,14,84,69,4896
200,12,84,71,5011
201,13,84,70,4954
202,14,84,70,4925
203,16,84,68,4196
204,18,84,66,3331
205,18,84,65,4611
206,19,84,65,4579
207,19,84,64,4546
208,17,84,66,4675
209,15,84,68,4822
210,15,84,68,4807
211,16,84,67,4748
212,19,84,64,4540
213,21,84,62,4378
214,23,84,61,4288
215,24,84,60,4237
216,24,84,60,3998
217,26,84,58,3946
218,28,84,56,2245
219,29,84,55,3477
220,29,84,55,3870
221,28,84,56,3940
222,28,84,55,3908
223,29,84,54,3819
224,30,84,54,3812
225,30,84,54,3792
226,29,84,54,3823
227,28,84,56,3928
228,28,84,56,3923
229,28,84,56,3950
230,26,84,57,4059
231,25,84,58,4151
232,24,84,60,4554
233,23,84,61,3992
234,23,84,61,4279
235,25,84,58,4111
236,30,84,53,3754
237,33,84,50,3558
238,35,84,48,3400
239,34,84,49,3495
240,31,84,52,3692
241,33,84,50,3553
242,36,84,48,3374
243,37,84,47,3298
244,40,84,43,3039
245,41,84,42,3088
246,40,84,43,2892
247,43,84,41,819
248,44,84,40,2828
249,43,84,41,2905
250,44,84,40,2824
251,44,84,39,2788
252,42,84,42,2977
253,40,84,43,3073
254,38,84,45,3207
255,39,84,45,3153
256,42,84,42,2944
257,45,84,39,2743
258,46,84,38,2679
259,46,84,38,2729
260,44,84,40,2936
261,42,84,42,3887
262,41,84,43,3015
263,39,84,45,3175
264,38,84,46,3230
265,37,84,47,3324
266,35,84,49,3457
267,34,84,50,3503
268,31,84,52,3698
269,30,84,54,3817
270,31,84,52,3680
271,32,84,52,3657
272,37,84,46,3254
273,40,84,44,3067
274,37,84,46,3898
275,37,84,46,3005
276,36,84,48,3845
277,34,84,50,3508
278,35,84,48,3409
279,33,84,50,3561
280,29,84,54,3839
281,26,84,57,4030
282,24,84,59,4191
283,25,84,58,4118
284,27,84,57,4027
285,27,84,56,3975
286,25,84,59,4178
287,22,84,61,4397
288,21,84,63,4422
289,20,84,63,4737
290,21,84,62,-347
291,22,84,61,4330
292,22,84,62,4376
293,21,84,63,4423
294,22,84,62,4374
295,22,84,61,4337
296,23,84,61,4286
297,21,84,62,4406
298,20,84,64,4517
