,alt,target,error,pid_result
0,0,0,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,1,1,0,0
44,1,1,0,0
45,1,1,0,0
46,1,1,0,0
47,1,1,0,0
48,1,1,0,0
49,1,1,0,0
50,1,1,0,0
51,1,1,0,0
52,1,1,0,0
53,1,1,0,0
54,1,1,0,0
55,1,1,0,0
56,1,1,0,0
57,1,1,0,0
58,1,1,0,0
59,1,1,0,0
60,1,1,0,0
61,1,1,0,0
62,1,1,0,0
63,1,1,0,0
64,1,1,0,0
65,1,1,0,0
66,1,1,0,0
67,1,1,0,0
68,1,1,0,0
69,1,1,0,0
70,1,1,0,0
71,1,1,0,0
72,1,1,0,0
73,1,1,0,0
74,1,1,0,0
75,1,1,0,0
76,1,1,0,0
77,1,1,0,0
78,1,1,0,0
79,1,1,0,0
80,1,1,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,0,0,0
88,0,0,0,0
89,0,0,0,0
90,0,0,0,0
91,0,0,0,0
92,0,0,0,0
93,0,0,0,0
94,0,0,0,0
95,0,0,0,0
96,0,0,0,0
97,0,0,0,0
98,0,0,0,0
99,0,0,0,0
100,0,0,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,0,0,0
106,0,0,0,0
107,0,0,0,0
108,0,0,0,0
109,0,0,0,0
110,0,0,0,0
111,0,0,0,0
112,0,0,0,0
113,0,0,0,0
114,0,0,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,0,0,0
120,0,0,0,0
121,0,0,0,0
122,0,0,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,0,0,0
130,0,0,0,0
131,0,0,0,0
132,0,0,0,0
133,0,0,0,0
134,0,0,0,0
135,0,0,0,0
136,0,0,0,0
137,0,0,0,0
138,0,0,0,0
139,0,0,0,0
140,0,0,0,0
141,0,0,0,0
142,0,0,0,0
143,0,0,0,0
144,0,0,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0,0,0
166,0,0,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,0,0,0
176,0,0,0,0
177,0,0,0,0
178,0,0,0,0
179,0,0,0,0
180,0,0,0,0
181,0,0,0,0
182,0,0,0,0
183,0,0,0,0
184,0,0,0,0
185,0,0,0,0
186,0,0,0,0
187,0,0,0,0
188,0,0,0,0
189,0,0,0,0
190,0,0,0,0
191,0,0,0,0
192,0,0,0,0
193,0,0,0,0
194,0,0,0,0
195,0,0,0,0
196,0,0,0,0
197,0,0,0,0
198,0,0,0,0
199,0,0,0,0
200,0,0,0,0
201,0,0,0,0
202,0,0,0,0
203,0,0,0,0
204,0,0,0,0
205,0,0,0,0
206,0,0,0,0
207,0,0,0,0
208,0,0,0,0
209,0,0,0,0
210,0,0,0,0
211,0,0,0,0
212,0,0,0,0
213,0,0,0,0
214,0,0,0,0
215,0,0,0,0
216,0,0,0,0
217,0,0,0,0
218,0,0,0,0
219,0,0,0,0
220,0,0,0,0
221,0,0,0,0
222,0,0,0,0
223,0,0,0,0
224,0,0,0,0
225,0,0,0,0
226,0,0,0,0
227,0,0,0,-84
228,0,0,0,510
229,0,0,0,256
230,0,0,0,-763
231,0,0,0,-1617
232,0,0,0,-2100
233,0,0,0,-2100
234,0,0,0,-1296
235,0,0,0,-35
236,0,0,0,898
237,0,0,0,1383
238,0,0,0,1853
239,0,0,0,1284
240,0,0,0,1193
241,0,0,0,1030
242,0,0,0,829
243,0,0,0,1775
244,0,0,0,2466
245,0,0,0,1693
246,0,0,0,650
247,0,0,0,-534
248,0,0,0,-972
249,0,0,0,-1225
250,0,0,0,-1227
251,0,0,0,-1298
252,0,0,0,-1661
253,0,0,0,-1831
254,0,0,0,-1721
255,0,0,0,-1704
256,0,0,0,-1493
257,0,0,0,-758
258,0,0,0,918
259,0,0,0,1937
260,0,0,0,3028
261,0,0,0,3395
262,0,0,0,2356
263,0,0,0,2254
264,0,0,0,2400
265,0,0,0,3176
266,0,0,0,4129
267,0,0,0,4785
268,0,0,0,4554
269,0,0,0,5111
270,0,0,0,5780
271,0,0,0,6103
272,0,0,0,5121
273,0,0,0,3828
274,0,0,0,2681
275,0,0,0,2299
276,0,0,0,2032
277,0,0,0,1252
278,0,0,0,544
279,0,0,0,423
280,0,0,0,1004
281,0,0,0,958
282,0,0,0,894
283,0,0,0,150
284,0,0,0,-104
285,0,0,0,725
286,0,0,0,1041
287,0,0,0,1525
288,0,0,0,1790
289,0,0,0,1335
290,0,0,0,2390
291,0,0,0,3436
292,0,0,0,4491
293,0,0,0,5364
294,0,0,0,5545
295,0,0,0,5312
296,0,0,0,4523
297,0,0,0,3923
298,0,0,0,3668
299,0,0,0,2419
300,0,0,0,968
301,0,0,0,-968
302,0,0,0,-1835
303,0,0,0,-2100
304,0,0,0,-2100
305,0,0,0,-2023
306,0,0,0,-1930
307,0,0,0,-2100
308,0,0,0,-2100
309,0,0,0,-2100
310,0,0,0,-1731
311,0,0,0,462
312,0,0,0,3459
313,0,0,0,2571
314,0,0,0,3494
315,0,0,0,4278
316,0,0,0,5205
317,0,0,0,5644
318,0,0,0,5993
319,0,0,0,5870
320,0,0,0,5476
321,0,0,0,5292
322,0,0,0,5080
323,0,0,0,4807
324,0,0,0,4244
325,0,0,0,1524
326,0,0,0,-1239
327,0,0,0,-2100
328,0,0,0,-2100
329,0,0,0,-2100
330,0,0,0,-2100
331,0,0,0,-2100
332,0,0,0,-2100
333,0,0,0,-2100
334,0,0,0,-2100
335,0,0,0,-1495
336,0,0,0,-382
337,0,0,0,931
338,0,0,0,2706
339,0,0,0,4203
340,0,0,0,6301
341,0,0,0,7452
342,0,0,0,7012
343,0,0,0,6060
344,0,0,0,5422
345,0,0,0,4458
346,0,0,0,3691
347,0,0,0,3297
348,0,0,0,2788
349,0,0,0,2525
350,0,0,0,1311
351,0,0,0,231
352,0,0,0,-712
353,0,0,0,-1812
354,0,0,0,-2100
355,0,0,0,-1684
356,0,0,0,-2100
357,0,0,0,-1802
358,0,0,0,-1328
359,0,0,0,-2100
360,0,0,0,-2100
361,0,0,0,-2100
362,0,0,0,-956
363,0,0,0,1313
364,0,0,0,4140
365,0,0,0,6348
366,0,0,0,7298
367,0,0,0,8037
368,0,0,0,7741
369,0,0,0,7407
370,0,0,0,7031
371,0,0,0,6655
372,0,0,0,5577
373,0,0,0,3438
374,0,0,0,1546
375,0,0,0,-36
376,0,0,0,-1613
377,0,0,0,-2100
378,0,0,0,-2100
379,0,0,0,-2100
380,0,0,0,-2100
381,0,0,0,-2100
382,0,0,0,-2100
383,0,0,0,-2100
384,0,0,0,-2100
385,0,0,0,-2100
386,0,0,0,-2100
387,0,0,0,-2100
388,0,0,0,-2100
389,0,0,0,-2100
390,0,0,0,-2100
391,0,0,0,-2100
392,0,0,0,-2100
393,0,0,0,-2100
394,0,0,0,-2100
395,0,0,0,-2100
396,0,0,0,-2100
397,0,0,0,-2100
398,0,0,0,-2100
