,alt,target,error,pid_result
281,76,76,-3,-2100
282,73,73,-3,-2100
283,72,72,-3,-2100
284,71,71,-3,-2100
285,72,72,-3,-2100
286,73,73,-3,-2100
287,74,74,-3,-2100
288,77,77,-3,-2100
289,78,78,-3,-2100
290,79,79,-3,-2100
291,82,82,-3,-2100
292,83,83,-3,-2100
293,83,83,-3,-2100
294,82,82,-3,-2100
295,79,79,-3,-2100
296,77,77,-3,-2100
297,78,78,-3,-2100
298,79,79,-3,-2100
299,77,77,-3,-2100
300,77,77,-3,-2100
301,73,73,-3,-2100
302,73,73,-3,-2100
303,76,76,-3,-2100
304,76,76,-3,-2100
305,77,77,-3,-2100
306,77,77,-3,-2100
307,77,77,-3,-2100
308,82,82,-3,-2100
309,84,84,-3,-2100
310,85,85,-3,-2100
311,83,83,-3,-2100
312,81,81,-3,-2100
313,80,80,-3,-2100
314,79,79,-3,-2100
315,79,79,-3,-2100
316,77,77,-3,-2100
317,74,74,-3,-2100
318,71,71,-3,-2100
319,69,69,-3,-2100
320,67,67,-3,-2100
321,65,65,-3,-2100
322,62,62,-3,-2100
323,58,58,-3,-2100
324,56,56,-3,-2100
325,54,54,-3,-2100
326,53,53,-3,-2100
327,49,49,-3,-2100
328,45,45,-3,-2100
329,40,40,-3,-2100
330,32,32,-3,-2100
331,28,28,-3,-2100
332,23,23,-3,-2100
333,19,19,-3,-2100
334,21,21,-3,-2100
335,26,26,-3,-2100
336,31,31,-3,-2100
337,36,36,-3,-2100
338,38,38,-3,-2100
339,40,40,-3,-2100
340,45,44,-3,-2100
341,48,48,-3,-2100
342,52,52,-3,-2100
343,56,56,-3,-2100
344,62,62,-3,-2100
345,69,69,-3,-2100
346,74,74,-3,-2100
347,77,77,-3,-2100
348,76,76,-3,-2100
349,77,77,-3,-2100
350,77,77,-3,-2100
351,78,78,-3,-2100
352,79,79,-3,-2100
353,75,75,-3,-2100
354,73,73,-3,-2100
355,73,73,-3,-2100
356,75,75,-3,-2100
357,77,77,-3,-2100
358,77,77,-3,-2100
359,75,75,-3,-2100
360,74,74,-3,-2100
361,73,73,-3,-2100
362,74,74,-3,-2100
363,75,75,-3,-2100
364,72,72,-3,-2100
365,69,69,-3,-2100
366,67,67,-3,-2100
367,65,65,-3,-2100
368,67,67,-3,-2100
369,68,68,-3,-2100
370,70,70,-3,-2100
371,72,72,-3,-2100
372,69,69,-3,-2100
373,69,69,-3,-2100
374,67,67,-3,-2100
375,65,65,-3,-2100
376,67,67,-3,-2100
377,69,69,-3,-2100
378,73,73,-3,-2100
379,73,73,-3,-2100
380,73,73,-3,-2100
381,72,72,-3,-2100
382,71,71,-3,-2100
383,74,74,-3,-2100
384,76,76,-3,-2100
385,76,76,-3,-2100
386,77,77,-3,-2100
387,78,78,-3,-2100
388,78,78,-3,-2100
389,80,80,-3,-2100
390,82,82,-3,-2100
391,79,79,-3,-2100
392,78,78,-3,-2100
393,76,76,-3,-2100
394,75,75,-3,-2100
395,79,79,-3,-2100
396,82,82,-3,-2100
397,82,82,-3,-2100
398,80,80,-3,-2100
399,79,79,-3,-2100
400,74,74,-3,-2100
401,72,72,-3,-2100
402,74,74,-3,-2100
403,76,76,-3,-2100
404,76,76,-3,-2100
405,74,74,-3,-2100
406,69,69,-3,-2100
407,63,63,-3,-2100
408,62,62,-3,-2100
409,63,63,-3,-2100
410,64,64,-3,-2100
411,64,64,-3,-2100
412,62,62,-3,-2100
413,55,55,-3,-2100
414,48,48,-3,-2100
415,39,39,-3,-2100
416,28,28,-3,-2100
417,18,18,-3,-2100
418,12,12,-3,-2100
419,8,8,-3,-2100
420,6,6,-3,-2100
421,8,8,-3,-2100
422,9,9,-3,-2100
423,11,11,-3,-2100
424,17,17,-3,-2100
425,18,18,-3,-2100
426,16,16,-3,-2100
427,19,19,-3,-2100
428,17,17,-3,-2100
429,17,17,-3,-2100
430,21,21,-3,-2100
431,20,20,-3,-2100
432,19,19,-3,-2100
433,18,18,-3,-2100
434,15,15,-3,-2100
435,13,13,-3,-2100
436,12,12,-3,-2100
437,15,15,-3,-2100
438,19,19,-3,-2100
439,19,19,-3,-2100
440,20,20,-3,-2100
441,17,17,-3,-2100
442,16,16,-3,-2100
443,18,18,-3,-2100
444,19,19,-3,-2100
445,20,20,-3,-2100
446,21,21,-3,-2100
447,22,22,-3,-2100
448,22,22,-3,-2100
449,20,20,-3,-2100
450,20,20,-3,-2100
451,19,19,-3,-2100
452,18,18,-3,-2100
453,22,22,-3,-2100
454,23,23,-3,-2100
455,23,23,-3,-2100
456,23,23,-3,-2100
457,21,21,-3,-2100
458,21,21,-3,-2100
459,20,20,-3,-2100
460,18,18,-3,-2100
461,17,17,-3,-2100
462,15,15,-3,-2100
463,16,16,-3,-2100
464,17,17,-3,-2100
465,18,18,-3,-2100
466,21,21,-3,-2100
467,23,23,-3,-2100
468,23,23,-3,-2100
469,24,24,-3,-2100
470,25,25,-3,-2100
471,25,25,-3,-2100
472,23,23,-3,-2100
473,22,22,-3,-2100
474,20,20,-3,-2100
475,16,16,-3,-2100
476,15,15,-3,-2100
477,16,16,-3,-2100
478,16,16,-3,-2100
479,17,17,-3,-2100
480,18,18,-3,-2100
481,17,17,-3,-2100
482,16,16,-3,-2100
483,15,15,-3,-2100
484,14,14,-3,-2100
485,14,14,-3,-2100
486,15,15,-3,-2100
487,14,14,-3,-2100
488,17,17,-3,-2100
489,21,21,-3,-2100
490,21,21,-3,-2100
491,19,19,-3,-2100
492,16,16,-3,-2100
493,13,13,-3,-2100
494,11,11,-3,-2100
495,13,13,-3,-2100
496,16,16,-3,-2100
497,15,15,-3,-2100
498,19,19,-3,-2100
