,alt,target,error,pid_result
101,92,92,0,0
102,92,92,0,0
103,93,93,0,0
104,94,94,0,0
105,92,92,0,0
106,92,92,0,0
107,93,93,0,0
108,95,95,0,0
109,99,99,0,0
110,100,100,0,0
111,98,98,0,0
112,96,96,0,0
113,96,96,0,0
114,96,96,0,0
115,97,97,0,0
116,99,99,0,0
117,97,97,0,0
118,98,98,0,0
119,98,98,0,0
120,98,98,0,0
121,101,101,0,0
122,104,104,0,0
123,105,105,0,0
124,103,103,0,0
125,103,103,0,0
126,103,103,0,0
127,103,103,0,0
128,105,105,0,0
129,104,104,0,0
130,103,103,0,0
131,102,102,0,0
132,99,99,0,0
133,98,98,0,0
134,100,100,0,0
135,101,101,0,0
136,102,102,0,0
137,104,104,0,0
138,101,101,0,0
139,96,96,0,0
140,94,94,0,0
141,93,93,0,0
142,94,94,0,0
143,99,99,0,0
144,101,101,0,0
145,102,102,0,0
146,103,103,0,0
147,103,103,0,0
148,104,104,0,0
149,105,105,0,0
150,104,104,0,0
151,104,104,0,0
152,104,104,0,0
153,104,104,0,0
154,104,104,0,0
155,105,105,0,0
156,104,104,0,0
157,102,102,0,0
158,104,104,0,0
159,104,104,0,0
160,104,104,0,0
161,106,106,0,0
162,107,107,0,0
163,109,109,0,0
164,112,112,0,0
165,113,113,0,0
166,113,113,0,0
167,111,111,0,0
168,111,111,0,0
169,110,110,0,0
170,110,110,0,0
171,109,109,0,0
172,108,108,0,0
173,109,109,0,0
174,110,110,0,0
175,111,111,0,0
176,111,111,0,0
177,111,111,0,0
178,109,109,0,0
179,108,108,0,0
180,107,107,0,0
181,107,107,0,0
182,108,108,0,0
183,109,109,0,0
184,108,108,0,0
185,108,108,0,0
186,109,109,0,0
187,112,112,0,0
188,115,115,0,0
189,113,113,0,0
190,112,112,0,0
191,111,111,0,0
192,108,108,0,0
193,110,110,0,0
194,112,112,0,0
195,114,114,0,0
196,115,115,0,0
197,116,116,0,0
198,117,117,0,0
199,119,119,0,0
200,120,120,0,0
201,122,121,0,-406
202,122,121,-1,-987
203,122,121,-1,-491
204,124,121,-2,-998
205,124,121,-3,-1130
206,122,121,-1,-458
207,119,121,2,756
208,120,121,1,430
209,119,121,1,687
210,121,121,0,-97
211,122,121,0,-317
212,119,121,1,553
213,120,121,1,450
214,119,121,2,793
215,118,121,2,962
216,119,121,2,674
217,118,121,3,1196
218,117,121,4,1413
219,119,121,2,839
220,119,121,1,673
221,119,121,1,581
222,119,121,1,648
223,118,121,2,933
224,118,121,2,922
225,120,121,0,321
226,119,121,1,555
227,120,121,1,356
228,119,121,2,834
229,116,121,4,1762
230,117,121,4,1440
231,118,121,3,1260
232,119,121,2,787
233,119,121,1,559
234,119,121,1,634
235,118,121,3,1173
236,118,121,3,1198
237,119,121,2,792
238,119,121,1,655
239,119,121,1,571
240,119,121,2,835
241,120,121,1,461
242,120,121,1,407
243,120,121,1,481
244,120,121,1,537
245,120,121,1,200
246,121,121,0,139
247,121,121,0,-47
248,122,121,-1,-365
249,121,121,0,97
250,119,121,1,694
251,120,121,1,372
252,120,121,0,347
253,118,121,2,916
254,117,121,4,1563
255,114,121,6,2314
256,112,121,8,3045
257,113,121,8,2882
258,113,121,7,2666
259,114,121,6,2313
260,116,121,5,1138
261,116,121,5,1778
262,115,121,5,2061
263,115,121,6,2132
264,116,121,5,1891
265,117,121,4,1482
266,120,121,0,300
267,123,121,-1,-623
268,125,121,-3,-1394
269,125,121,-4,-1475
270,125,121,-3,-1385
271,126,121,-4,-1565
272,126,121,-4,-1650
273,124,121,-3,-960
274,121,121,0,463
275,119,121,2,2005
276,116,121,4,1658
277,114,121,6,2312
278,118,121,3,1051
279,121,121,0,172
280,120,121,0,263
281,121,121,0,92
282,119,121,2,749
283,114,121,7,2572
284,113,121,8,2935
285,112,121,9,3197
286,109,121,12,4256
287,108,121,12,4492
288,107,121,13,4706
289,111,121,10,2722
290,114,121,7,2518
291,116,121,5,1764
292,122,121,0,-243
293,122,121,0,-251
294,121,121,0,-162
295,126,121,-5,-1791
296,125,121,-4,-1431
297,124,121,-3,-1210
298,125,121,-3,-1320
299,123,121,-2,-734
300,120,121,0,221
301,120,121,1,379
302,120,121,1,503
303,114,121,6,3413
304,112,121,8,2878
305,111,121,9,3414
306,108,121,12,4451
307,110,121,10,3704
308,115,121,5,1974
309,117,121,4,1437
310,119,121,2,747
311,118,121,2,1036
312,117,121,3,1381
313,118,121,3,1175
314,119,121,2,755
315,118,121,2,908
316,117,121,4,1494
317,116,121,5,1978
318,116,121,4,1136
319,116,121,5,1763
320,115,121,6,2227
321,114,121,6,2352
322,114,121,7,2599
323,117,121,4,1556
324,118,121,3,1146
325,118,121,3,1106
326,118,121,3,1050
327,115,121,6,2124
328,115,121,5,1969
329,114,121,7,2491
330,113,121,8,2803
331,112,121,9,3202
332,112,121,8,3053
333,113,121,7,2436
334,114,121,7,2461
335,114,121,6,2445
336,116,121,4,1738
337,118,121,3,1116
338,118,121,2,983
339,120,121,0,312
340,118,121,2,980
341,116,121,5,1769
342,116,121,5,1908
343,113,121,7,2704
344,110,121,11,3933
345,108,121,12,4508
346,102,121,19,6995
347,100,121,21,8131
348,99,121,21,7649
349,95,121,26,9114
350,94,121,27,9482
351,92,121,28,10083
352,93,121,28,9909
353,99,121,21,7599
354,108,121,12,4456
355,119,121,2,828
356,131,131,-7,-2100
357,142,142,-7,-2100
358,154,154,-7,-2100
359,166,166,-7,-2100
360,177,166,-10,-2100
361,185,166,-19,-2100
362,190,166,-23,-2100
363,192,166,-25,-2100
364,191,166,-25,-2100
365,188,166,-21,-2100
366,184,166,-18,-2100
367,178,166,-12,-2100
368,172,166,-5,-1942
369,162,166,4,1416
370,150,166,16,5748
371,133,166,33,11572
372,115,166,51,16800
373,101,166,64,16800
374,90,166,76,16800
375,83,166,82,16800
376,85,166,81,16800
377,87,166,78,16800
378,91,166,74,16800
379,100,166,66,16800
380,110,166,56,16800
381,121,166,45,15849
382,137,137,28,10058
383,160,160,28,10058
384,187,187,28,10058
385,213,213,28,10058
386,238,238,28,10058
387,261,261,28,10058
388,277,277,28,10058
389,293,293,28,10058
390,304,304,28,10058
391,310,310,28,10058
392,313,313,28,10058
393,308,308,28,10058
394,304,304,28,10058
395,299,299,28,10058
396,271,271,28,10058
397,233,233,28,10058
398,184,184,28,10058
399,121,121,28,10058
400,67,67,28,10058
401,22,22,28,10058
402,-15,-15,28,10058
403,-39,-39,28,10058
404,-50,-50,28,10058
405,-58,-58,28,10058
406,-64,-64,28,10058
407,-71,-71,28,10058
408,-78,-78,28,10058
409,-81,-81,28,10058
410,-87,-87,28,10058
411,-91,-91,28,10058
412,-94,-94,28,10058
413,-99,-99,28,10058
414,-105,-105,28,10058
415,-109,-109,28,10058
416,-114,-114,28,10058
417,-118,-118,28,10058
418,-118,-118,28,10058
419,-117,-117,28,10058
420,-118,-118,28,10058
421,-119,-119,28,10058
422,-119,-119,28,10058
423,-119,-119,28,10058
424,-119,-119,28,10058
425,-120,-120,28,10058
426,-118,-118,28,10058
427,-115,-115,28,10058
428,-114,-114,28,10058
429,-112,-112,28,10058
430,-112,-112,28,10058
431,-117,-117,28,10058
432,-120,-120,28,10058
433,-122,-122,28,10058
434,-123,-123,28,10058
435,-124,-124,28,10058
436,-125,-125,28,10058
437,-125,-125,28,10058
438,-123,-123,28,10058
439,-120,-120,28,10058
440,-117,-117,28,10058
441,-118,-118,28,10058
442,-120,-120,28,10058
443,-122,-122,28,10058
444,-122,-122,28,10058
445,-120,-120,28,10058
446,-120,-120,28,10058
447,-120,-120,28,10058
448,-121,-121,28,10058
449,-120,-120,28,10058
450,-118,-118,28,10058
451,-116,-116,28,10058
452,-114,-114,28,10058
453,-115,-115,28,10058
454,-117,-117,28,10058
455,-119,-119,28,10058
456,-120,-120,28,10058
457,-120,-120,28,10058
458,-119,-119,28,10058
459,-121,-121,28,10058
460,-122,-122,28,10058
461,-126,-126,28,10058
462,-128,-128,28,10058
463,-125,-125,28,10058
464,-123,-123,28,10058
465,-119,-119,28,10058
466,-117,-117,28,10058
467,-117,-117,28,10058
468,-117,-117,28,10058
469,-114,-114,28,10058
470,-108,-108,28,10058
471,-102,-102,28,10058
472,-93,-93,28,10058
473,-85,-85,28,10058
474,-77,-77,28,10058
475,-67,-67,28,10058
476,-59,-59,28,10058
477,-53,-53,28,10058
478,-46,-46,28,10058
479,-39,-39,28,10058
480,-34,-34,28,10058
481,-28,-28,28,10058
482,-26,-26,28,10058
483,-23,-23,28,10058
484,-23,-23,28,10058
485,-22,-22,28,10058
486,-21,-21,28,10058
487,-22,-22,28,10058
488,-21,-21,28,10058
489,-21,-21,28,10058
490,-21,-21,28,10058
491,-20,-20,28,10058
492,-20,-20,28,10058
493,-20,-20,28,10058
494,-20,-20,28,10058
495,-21,-21,28,10058
496,-21,-21,28,10058
497,-22,-22,28,10058
498,-24,-24,28,10058
499,-25,-25,28,10058
500,-24,-24,28,10058
501,-24,-24,28,10058
502,-21,-21,28,10058
503,-21,-21,28,10058
504,-20,-20,28,10058
505,-17,-17,28,10058
506,-16,-16,28,10058
507,-17,-17,28,10058
508,-19,-19,28,10058
509,-21,-21,28,10058
510,-22,-22,28,10058
511,-21,-21,28,10058
512,-21,-21,28,10058
513,-18,-18,28,10058
514,-17,-17,28,10058
515,-16,-16,28,10058
516,-16,-16,28,10058
517,-17,-17,28,10058
518,-16,-16,28,10058
519,-16,-16,28,10058
520,-14,-14,28,10058
521,-14,-14,28,10058
522,-14,-14,28,10058
523,-13,-13,28,10058
524,-17,-17,28,10058
525,-20,-20,28,10058
526,-23,-23,28,10058
527,-27,-27,28,10058
528,-28,-28,28,10058
529,-24,-24,28,10058
530,-21,-21,28,10058
531,-16,-16,28,10058
532,-13,-13,28,10058
533,-12,-12,28,10058
534,-15,-15,28,10058
535,-17,-17,28,10058
536,-19,-19,28,10058
537,-21,-21,28,10058
538,-21,-21,28,10058
539,-21,-21,28,10058
540,-20,-20,28,10058
541,-19,-19,28,10058
542,-17,-17,28,10058
543,-18,-18,28,10058
544,-21,-21,28,10058
545,-21,-21,28,10058
546,-20,-20,28,10058
547,-17,-17,28,10058
548,-15,-15,28,10058
549,-14,-14,28,10058
550,-15,-15,28,10058
551,-14,-14,28,10058
552,-12,-12,28,10058
553,-10,-10,28,10058
554,-8,-8,28,10058
555,-9,-9,28,10058
556,-9,-9,28,10058
557,-8,-8,28,10058
558,-9,-9,28,10058
559,-9,-9,28,10058
560,-7,-7,28,10058
561,-7,-7,28,10058
562,-6,-6,28,10058
563,-6,-6,28,10058
564,-7,-7,28,10058
565,-9,-9,28,10058
566,-9,-9,28,10058
567,-9,-9,28,10058
568,-10,-10,28,10058
569,-13,-13,28,10058
570,-15,-15,28,10058
571,-16,-16,28,10058
572,-16,-16,28,10058
573,-13,-13,28,10058
574,-12,-12,28,10058
575,-12,-12,28,10058
576,-12,-12,28,10058
577,-12,-12,28,10058
578,-12,-12,28,10058
579,-10,-10,28,10058
580,-9,-9,28,10058
581,-9,-9,28,10058
582,-9,-9,28,10058
583,-11,-11,28,10058
584,-14,-14,28,10058
585,-14,-14,28,10058
586,-13,-13,28,10058
587,-10,-10,28,10058
588,-10,-10,28,10058
589,-12,-12,28,10058
590,-14,-14,28,10058
591,-15,-15,28,10058
592,-14,-14,28,10058
593,-13,-13,28,10058
594,-11,-11,28,10058
595,-11,-11,28,10058
596,-11,-11,28,10058
597,-10,-10,28,10058
598,-9,-9,28,10058
599,-7,-7,28,10058
600,-7,-7,28,10058
601,-8,-8,28,10058
602,-10,-10,28,10058
603,-13,-13,28,10058
604,-12,-12,28,10058
605,-12,-12,28,10058
606,-11,-11,28,10058
607,-11,-11,28,10058
608,-12,-12,28,10058
609,-11,-11,28,10058
610,-12,-12,28,10058
611,-12,-12,28,10058
612,-10,-10,28,10058
613,-11,-11,28,10058
614,-12,-12,28,10058
615,-12,-12,28,10058
616,-14,-14,28,10058
617,-14,-14,28,10058
618,-12,-12,28,10058
619,-12,-12,28,10058
620,-11,-11,28,10058
621,-9,-9,28,10058
622,-7,-7,28,10058
623,-5,-5,28,10058
624,-5,-5,28,10058
625,-6,-6,28,10058
626,-8,-8,28,10058
627,-8,-8,28,10058
628,-7,-7,28,10058
629,-10,-10,28,10058
630,-11,-11,28,10058
631,-13,-13,28,10058
632,-12,-12,28,10058
633,-8,-8,28,10058
634,-6,-6,28,10058
635,-7,-7,28,10058
636,-10,-10,28,10058
637,-13,-13,28,10058
638,-15,-15,28,10058
639,-12,-12,28,10058
640,-10,-10,28,10058
641,-8,-8,28,10058
642,-7,-7,28,10058
643,-6,-6,28,10058
644,-3,-3,28,10058
645,-3,-3,28,10058
646,-2,-2,28,10058
647,-4,-4,28,10058
648,-8,-8,28,10058
649,-8,-8,28,10058
650,-9,-9,28,10058
651,-9,-9,28,10058
652,-7,-7,28,10058
653,-5,-5,28,10058
654,-1,-1,28,10058
655,1,1,28,10058
656,1,1,28,10058
657,0,0,28,10058
658,-2,-2,28,10058
659,-2,-2,28,10058
660,0,0,28,10058
661,1,1,28,10058
662,0,0,28,10058
663,0,0,28,10058
664,-1,-1,28,10058
665,-2,-2,28,10058
666,-2,-2,28,10058
667,0,0,28,10058
668,0,0,28,10058
669,1,1,28,10058
670,1,1,28,10058
671,0,0,28,10058
672,1,1,28,10058
673,-1,-1,28,10058
674,-5,-5,28,10058
675,-7,-7,28,10058
676,-10,-10,28,10058
677,-8,-8,28,10058
678,-6,-6,28,10058
679,-5,-5,28,10058
680,-4,-4,28,10058
681,-3,-3,28,10058
682,-3,-3,28,10058
683,-2,-2,28,10058
684,-3,-3,28,10058
685,-3,-3,28,10058
686,-3,-3,28,10058
687,-4,-4,28,10058
688,-5,-5,28,10058
689,-5,-5,28,10058
690,-6,-6,28,10058
691,-5,-5,28,10058
692,-4,-4,28,10058
693,-1,-1,28,10058
694,0,0,28,10058
695,-1,-1,28,10058
696,-1,-1,28,10058
697,-4,-4,28,10058
698,-2,-2,28,10058
699,0,0,28,10058
700,2,2,28,10058
701,2,2,28,10058
702,0,0,28,10058
703,-3,-3,28,10058
704,-3,-3,28,10058
705,-3,-3,28,10058
706,-3,-3,28,10058
707,-1,-1,28,10058
708,-2,-2,28,10058
709,-4,-4,28,10058
710,-2,-2,28,10058
711,-4,-4,28,10058
712,-2,-2,28,10058
713,0,0,28,10058
714,0,0,28,10058
715,1,1,28,10058
716,0,0,28,10058
717,-4,-4,28,10058
718,-3,-3,28,10058
719,-1,-1,28,10058
720,1,1,28,10058
721,5,5,28,10058
722,5,5,28,10058
723,7,7,28,10058
724,6,6,28,10058
725,5,5,28,10058
726,5,5,28,10058
727,2,2,28,10058
728,3,3,28,10058
729,3,3,28,10058
730,4,4,28,10058
731,6,6,28,10058
732,6,6,28,10058
733,7,7,28,10058
734,4,4,28,10058
735,2,2,28,10058
736,1,1,28,10058
737,1,1,28,10058
738,4,4,28,10058
739,5,5,28,10058
740,6,6,28,10058
741,7,7,28,10058
742,5,5,28,10058
743,5,5,28,10058
744,5,5,28,10058
745,3,3,28,10058
746,2,2,28,10058
747,2,2,28,10058
748,4,4,28,10058
749,7,7,28,10058
750,9,9,28,10058
751,8,8,28,10058
752,6,6,28,10058
753,2,2,28,10058
754,0,0,28,10058
755,0,0,28,10058
756,-2,-2,28,10058
757,-1,-1,28,10058
758,0,0,28,10058
759,0,0,28,10058
760,1,1,28,10058
761,0,0,28,10058
762,-1,-1,28,10058
763,-1,-1,28,10058
764,-1,-1,28,10058
765,0,0,28,10058
766,1,1,28,10058
767,0,0,28,10058
768,1,1,28,10058
769,1,1,28,10058
770,1,1,28,10058
771,2,2,28,10058
772,3,3,28,10058
773,4,4,28,10058
774,2,2,28,10058
775,3,3,28,10058
776,3,3,28,10058
777,3,3,28,10058
778,4,4,28,10058
779,3,3,28,10058
780,2,2,28,10058
781,2,2,28,10058
782,2,2,28,10058
783,3,3,28,10058
784,4,4,28,10058
785,5,5,28,10058
786,5,5,28,10058
787,4,4,28,10058
788,4,4,28,10058
789,4,4,28,10058
790,5,5,28,10058
791,6,6,28,10058
792,8,8,28,10058
793,9,9,28,10058
794,8,8,28,10058
795,7,7,28,10058
796,5,5,28,10058
797,2,2,28,10058
798,1,1,28,10058
799,0,0,28,10058
800,-1,-1,28,10058
801,1,1,28,10058
802,5,5,28,10058
803,9,9,28,10058
804,11,11,28,10058
805,12,12,28,10058
806,10,10,28,10058
807,9,9,28,10058
808,6,6,28,10058
809,3,3,28,10058
810,0,0,28,10058
811,0,0,28,10058
812,0,0,28,10058
813,3,3,28,10058
814,7,7,28,10058
815,8,8,28,10058
816,9,9,28,10058
817,7,7,28,10058
818,7,7,28,10058
819,6,6,28,10058
820,6,6,28,10058
821,5,5,28,10058
822,3,3,28,10058
823,1,1,28,10058
824,1,1,28,10058
825,2,2,28,10058
826,3,3,28,10058
827,6,6,28,10058
828,7,7,28,10058
829,10,10,28,10058
830,12,12,28,10058
831,10,10,28,10058
832,11,11,28,10058
833,10,10,28,10058
834,10,10,28,10058
835,7,7,28,10058
836,6,6,28,10058
837,5,5,28,10058
838,2,2,28,10058
839,4,4,28,10058
840,5,5,28,10058
841,3,3,28,10058
842,5,5,28,10058
843,6,6,28,10058
844,6,6,28,10058
845,6,6,28,10058
846,6,6,28,10058
847,7,7,28,10058
848,9,9,28,10058
849,9,9,28,10058
850,11,11,28,10058
851,9,9,28,10058
852,7,7,28,10058
853,8,8,28,10058
854,4,4,28,10058
855,2,2,28,10058
856,2,2,28,10058
857,0,0,28,10058
858,1,1,28,10058
859,0,0,28,10058
860,1,1,28,10058
861,3,3,28,10058
862,4,4,28,10058
863,6,6,28,10058
864,6,6,28,10058
865,5,5,28,10058
866,6,6,28,10058
867,7,7,28,10058
868,8,8,28,10058
869,8,8,28,10058
870,4,4,28,10058
871,2,2,28,10058
872,0,0,28,10058
873,-2,-2,28,10058
874,0,0,28,10058
875,3,3,28,10058
876,5,5,28,10058
877,8,8,28,10058
878,7,7,28,10058
879,6,6,28,10058
880,5,5,28,10058
881,5,5,28,10058
882,7,7,28,10058
883,7,7,28,10058
884,8,8,28,10058
885,6,6,28,10058
886,5,5,28,10058
887,5,5,28,10058
888,4,4,28,10058
889,5,5,28,10058
890,5,5,28,10058
891,5,5,28,10058
892,6,6,28,10058
893,4,4,28,10058
894,4,4,28,10058
895,6,6,28,10058
896,5,5,28,10058
897,7,7,28,10058
898,10,10,28,10058
899,13,13,28,10058
900,15,15,28,10058
901,15,15,28,10058
902,11,11,28,10058
903,8,8,28,10058
904,5,5,28,10058
905,4,4,28,10058
906,5,5,28,10058
907,6,6,28,10058
908,6,6,28,10058
909,6,6,28,10058
910,6,6,28,10058
911,5,5,28,10058
912,3,3,28,10058
913,5,5,28,10058
914,7,7,28,10058
915,7,7,28,10058
916,6,6,28,10058
917,5,5,28,10058
918,3,3,28,10058
919,2,2,28,10058
920,4,4,28,10058
921,5,5,28,10058
922,6,6,28,10058
923,7,7,28,10058
924,9,9,28,10058
925,8,8,28,10058
926,9,9,28,10058
927,9,9,28,10058
928,11,11,28,10058
929,12,12,28,10058
930,12,12,28,10058
931,13,13,28,10058
932,12,12,28,10058
933,14,14,28,10058
934,17,17,28,10058
935,18,18,28,10058
936,17,17,28,10058
937,13,13,28,10058
938,12,12,28,10058
939,11,11,28,10058
940,13,13,28,10058
941,16,16,28,10058
942,17,17,28,10058
943,18,18,28,10058
944,18,18,28,10058
945,19,19,28,10058
946,21,21,28,10058
947,22,22,28,10058
948,24,24,28,10058
949,23,23,28,10058
950,21,21,28,10058
951,24,24,28,10058
952,24,24,28,10058
953,22,22,28,10058
954,22,22,28,10058
955,20,20,28,10058
956,21,21,28,10058
957,21,21,28,10058
958,22,22,28,10058
959,23,23,28,10058
960,22,22,28,10058
961,22,22,28,10058
962,20,20,28,10058
963,17,17,28,10058
964,17,17,28,10058
965,18,18,28,10058
966,18,18,28,10058
967,20,20,28,10058
968,17,17,28,10058
969,15,15,28,10058
970,17,17,28,10058
971,16,16,28,10058
972,18,18,28,10058
973,19,19,28,10058
974,18,18,28,10058
975,17,17,28,10058
976,14,14,28,10058
977,14,14,28,10058
978,16,16,28,10058
979,19,19,28,10058
980,20,20,28,10058
981,18,18,28,10058
982,16,16,28,10058
983,14,14,28,10058
984,15,15,28,10058
985,16,16,28,10058
986,18,18,28,10058
987,18,18,28,10058
988,18,18,28,10058
989,19,19,28,10058
990,21,21,28,10058
991,21,21,28,10058
992,20,20,28,10058
993,20,20,28,10058
994,19,19,28,10058
995,20,20,28,10058
996,21,21,28,10058
997,23,23,28,10058
998,20,20,28,10058
999,20,20,28,10058
1000,21,21,28,10058
1001,19,19,28,10058
1002,19,19,28,10058
1003,18,18,28,10058
1004,18,18,28,10058
1005,17,17,28,10058
1006,19,19,28,10058
1007,19,19,28,10058
1008,19,19,28,10058
1009,20,20,28,10058
1010,20,20,28,10058
1011,21,21,28,10058
1012,20,20,28,10058
1013,20,20,28,10058
1014,19,19,28,10058
1015,20,20,28,10058
1016,20,20,28,10058
1017,22,22,28,10058
1018,22,22,28,10058
1019,23,23,28,10058
1020,25,25,28,10058
1021,27,27,28,10058
1022,27,27,28,10058
1023,27,27,28,10058
1024,27,27,28,10058
1025,25,25,28,10058
1026,25,25,28,10058
1027,24,24,28,10058
1028,23,23,28,10058
1029,22,22,28,10058
1030,22,22,28,10058
1031,23,23,28,10058
1032,22,22,28,10058
1033,24,24,28,10058
1034,25,25,28,10058
1035,24,24,28,10058
1036,25,25,28,10058
1037,24,24,28,10058
1038,22,22,28,10058
1039,23,23,28,10058
1040,25,25,28,10058
1041,24,24,28,10058
1042,25,25,28,10058
1043,25,25,28,10058
1044,21,21,28,10058
1045,22,22,28,10058
1046,24,24,28,10058
1047,25,25,28,10058
1048,27,27,28,10058
1049,28,28,28,10058
1050,30,30,28,10058
1051,31,31,28,10058
1052,30,30,28,10058
1053,30,30,28,10058
1054,27,27,28,10058
1055,25,25,28,10058
1056,26,26,28,10058
1057,27,27,28,10058
1058,29,29,28,10058
1059,29,29,28,10058
1060,30,30,28,10058
1061,27,27,28,10058
1062,25,25,28,10058
1063,23,23,28,10058
1064,21,21,28,10058
1065,23,23,28,10058
1066,25,25,28,10058
1067,28,28,28,10058
1068,29,29,28,10058
1069,31,31,28,10058
1070,32,32,28,10058
1071,32,32,28,10058
1072,33,33,28,10058
1073,30,30,28,10058
1074,29,29,28,10058
1075,29,29,28,10058
1076,27,27,28,10058
1077,30,30,28,10058
1078,34,34,28,10058
1079,36,36,28,10058
1080,38,38,28,10058
1081,36,36,28,10058
1082,33,33,28,10058
1083,33,33,28,10058
1084,32,32,28,10058
1085,32,32,28,10058
1086,32,32,28,10058
1087,30,30,28,10058
1088,29,29,28,10058
1089,30,30,28,10058
1090,30,30,28,10058
1091,33,33,28,10058
1092,34,34,28,10058
1093,35,35,28,10058
1094,35,35,28,10058
1095,35,35,28,10058
1096,34,34,28,10058
1097,34,34,28,10058
1098,32,32,28,10058
1099,30,30,28,10058
1100,31,31,28,10058
1101,32,32,28,10058
1102,36,36,28,10058
1103,39,39,28,10058
1104,41,41,28,10058
1105,40,40,28,10058
1106,37,37,28,10058
1107,34,34,28,10058
1108,30,30,28,10058
1109,29,29,28,10058
1110,29,29,28,10058
1111,30,30,28,10058
1112,31,31,28,10058
1113,30,30,28,10058
1114,28,28,28,10058
1115,28,28,28,10058
1116,26,26,28,10058
1117,26,26,28,10058
1118,28,28,28,10058
1119,28,28,28,10058
1120,34,34,28,10058
1121,38,38,28,10058
1122,40,40,28,10058
1123,41,41,28,10058
1124,40,40,28,10058
1125,36,36,28,10058
1126,33,33,28,10058
1127,32,32,28,10058
1128,31,31,28,10058
1129,32,32,28,10058
1130,34,34,28,10058
1131,39,39,28,10058
1132,41,41,28,10058
1133,44,44,28,10058
1134,44,44,28,10058
1135,42,42,28,10058
1136,42,42,28,10058
1137,40,40,28,10058
1138,42,42,28,10058
1139,42,42,28,10058
1140,43,43,28,10058
1141,44,44,28,10058
1142,44,44,28,10058
1143,45,45,28,10058
1144,47,47,28,10058
1145,49,49,28,10058
1146,53,53,28,10058
1147,56,56,28,10058
1148,56,56,28,10058
1149,55,55,28,10058
1150,52,52,28,10058
1151,50,50,28,10058
1152,50,50,28,10058
1153,49,49,28,10058
1154,49,49,28,10058
1155,51,51,28,10058
1156,53,53,28,10058
1157,55,55,28,10058
1158,56,56,28,10058
1159,54,54,28,10058
1160,49,49,28,10058
1161,42,42,28,10058
1162,38,38,28,10058
1163,33,33,28,10058
1164,33,33,28,10058
1165,35,35,28,10058
1166,34,34,28,10058
1167,32,32,28,10058
1168,29,29,28,10058
1169,27,27,28,10058
1170,32,32,28,10058
1171,37,37,28,10058
1172,43,43,28,10058
1173,50,50,28,10058
1174,55,55,28,10058
1175,62,62,28,10058
1176,68,68,28,10058
1177,71,71,28,10058
1178,71,71,28,10058
1179,68,68,28,10058
1180,66,66,28,10058
1181,63,63,28,10058
1182,60,60,28,10058
1183,58,58,28,10058
1184,56,56,28,10058
1185,56,56,28,10058
1186,56,56,28,10058
1187,58,58,28,10058
1188,58,58,28,10058
1189,57,57,28,10058
1190,58,58,28,10058
1191,59,59,28,10058
1192,59,59,28,10058
1193,57,57,28,10058
1194,54,54,28,10058
1195,52,52,28,10058
1196,50,50,28,10058
1197,51,51,28,10058
1198,52,52,28,10058
1199,52,52,28,10058
1200,51,51,28,10058
1201,49,49,28,10058
1202,49,49,28,10058
1203,49,49,28,10058
1204,48,48,28,10058
1205,48,48,28,10058
1206,46,46,28,10058
1207,48,48,28,10058
1208,49,49,28,10058
1209,50,50,28,10058
1210,51,51,28,10058
1211,50,50,28,10058
1212,50,50,28,10058
