,alt,target,error,pid_result
223,30,47,17,1301
224,32,47,15,1154
225,32,47,15,1180
226,30,30,15,1186
227,30,30,15,1186
228,28,28,15,1186
229,29,29,15,1186
230,29,29,15,1186
231,28,28,15,1186
232,28,28,15,1186
233,27,27,15,1186
234,26,26,15,1186
235,26,26,15,1186
236,24,24,15,1186
237,23,23,15,1186
238,22,22,15,1186
239,19,19,15,1186
240,21,21,15,1186
241,22,22,15,1186
242,24,24,15,1186
243,27,27,15,1186
244,28,28,15,1186
245,27,27,15,1186
246,26,26,15,1186
247,24,24,15,1186
248,24,24,15,1186
249,25,25,15,1186
250,25,25,15,1186
251,25,25,15,1186
252,22,22,15,1186
253,19,19,15,1186
254,17,17,15,1186
255,16,16,15,1186
256,17,17,15,1186
257,19,19,15,1186
258,21,21,15,1186
259,22,22,15,1186
260,24,24,15,1186
261,25,25,15,1186
262,25,25,15,1186
263,26,26,15,1186
264,26,26,15,1186
265,27,27,15,1186
266,29,29,15,1186
267,29,29,15,1186
268,30,30,15,1186
269,32,32,15,1186
270,33,33,15,1186
271,34,34,15,1186
272,32,32,15,1186
273,30,30,15,1186
274,26,26,15,1186
275,22,22,15,1186
276,19,19,15,1186
277,13,13,15,1186
278,10,10,15,1186
279,7,7,15,1186
280,7,7,15,1186
281,11,11,15,1186
282,14,14,15,1186
283,16,16,15,1186
284,16,16,15,1186
285,10,10,15,1186
286,0,0,15,1186
287,-6,-6,15,1186
288,-15,-15,15,1186
289,-20,-20,15,1186
290,-20,-20,15,1186
291,-20,-20,15,1186
292,-14,-14,15,1186
293,-13,-13,15,1186
294,-11,-11,15,1186
295,-11,-11,15,1186
296,-13,-13,15,1186
297,-11,-11,15,1186
298,-10,-10,15,1186
299,-10,-10,15,1186
300,-12,-12,15,1186
301,-15,-15,15,1186
302,-16,-16,15,1186
303,-16,-16,15,1186
304,-15,-15,15,1186
305,-13,-13,15,1186
306,-12,-12,15,1186
307,-13,-13,15,1186
308,-14,-14,15,1186
309,-17,-17,15,1186
310,-19,-19,15,1186
311,-17,-17,15,1186
312,-15,-15,15,1186
313,-13,-13,15,1186
314,-9,-9,15,1186
315,-7,-7,15,1186
316,-7,-7,15,1186
317,-8,-8,15,1186
318,-10,-10,15,1186
319,-11,-11,15,1186
320,-11,-11,15,1186
321,-11,-11,15,1186
322,-9,-9,15,1186
323,-9,-9,15,1186
324,-9,-9,15,1186
325,-10,-10,15,1186
326,-14,-14,15,1186
327,-16,-16,15,1186
328,-16,-16,15,1186
329,-16,-16,15,1186
330,-15,-15,15,1186
331,-14,-14,15,1186
332,-14,-14,15,1186
333,-13,-13,15,1186
334,-12,-12,15,1186
335,-14,-14,15,1186
336,-18,-18,15,1186
337,-25,-25,15,1186
338,-30,-30,15,1186
339,-35,-35,15,1186
340,-36,-36,15,1186
341,-35,-35,15,1186
342,-33,-33,15,1186
343,-31,-31,15,1186
344,-30,-30,15,1186
345,-30,-30,15,1186
346,-30,-30,15,1186
347,-27,-27,15,1186
348,-25,-25,15,1186
349,-24,-24,15,1186
350,-24,-24,15,1186
351,-28,-28,15,1186
352,-31,-31,15,1186
353,-31,-31,15,1186
354,-30,-30,15,1186
355,-26,-26,15,1186
356,-23,-23,15,1186
357,-24,-24,15,1186
358,-23,-23,15,1186
359,-24,-24,15,1186
360,-26,-26,15,1186
361,-26,-26,15,1186
362,-30,-30,15,1186
363,-31,-31,15,1186
364,-33,-33,15,1186
365,-32,-32,15,1186
366,-33,-33,15,1186
367,-35,-35,15,1186
368,-36,-36,15,1186
369,-36,-36,15,1186
370,-34,-34,15,1186
371,-33,-33,15,1186
372,-32,-32,15,1186
373,-33,-33,15,1186
374,-32,-32,15,1186
375,-31,-31,15,1186
376,-30,-30,15,1186
377,-32,-32,15,1186
378,-32,-32,15,1186
379,-34,-34,15,1186
380,-35,-35,15,1186
381,-33,-33,15,1186
382,-29,-29,15,1186
383,-26,-26,15,1186
384,-25,-25,15,1186
385,-26,-26,15,1186
386,-27,-27,15,1186
387,-26,-26,15,1186
388,-25,-25,15,1186
389,-23,-23,15,1186
390,-23,-23,15,1186
391,-21,-21,15,1186
392,-21,-21,15,1186
393,-22,-22,15,1186
394,-22,-22,15,1186
395,-22,-22,15,1186
396,-23,-23,15,1186
397,-23,-23,15,1186
398,-23,-23,15,1186
