,alt,target,error,pid_result
282,-65,-65,155,2000
283,-64,-64,155,2000
284,-65,-65,155,2000
285,-62,-62,155,2000
286,-62,-62,155,2000
287,-66,-66,155,2000
288,-70,-70,155,2000
289,-71,-71,155,2000
290,-70,-70,155,2000
291,-69,-69,155,2000
292,-65,-65,155,2000
293,-65,-65,155,2000
294,-64,-64,155,2000
295,-63,-63,155,2000
296,-62,-62,155,2000
297,-61,-61,155,2000
298,-55,-55,155,2000
299,-51,-51,155,2000
300,-52,-51,155,2000
301,-51,-51,155,2000
302,-54,-54,155,2000
303,-57,-57,155,2000
304,-65,-65,155,2000
305,-73,-73,155,2000
306,-87,-87,155,2000
307,-115,-115,155,2000
308,-127,-127,155,2000
309,-140,-140,155,2000
310,-148,-148,155,2000
311,-138,-138,155,2000
312,-130,-130,155,2000
313,-118,-118,155,2000
314,-108,-108,155,2000
315,-102,-102,155,2000
316,-99,-99,155,2000
317,-98,-98,155,2000
318,-99,-99,155,2000
319,-101,-101,155,2000
320,-104,-104,155,2000
321,-105,-105,155,2000
322,-104,-104,155,2000
323,-102,-102,155,2000
324,-98,-98,155,2000
325,-98,-98,155,2000
326,-96,-96,155,2000
327,-97,-97,155,2000
328,-99,-99,155,2000
329,-101,-101,155,2000
330,-102,-102,155,2000
331,-102,-102,155,2000
332,-102,-102,155,2000
333,-102,-102,155,2000
334,-102,-102,155,2000
335,-103,-103,155,2000
336,-105,-105,155,2000
337,-105,-105,155,2000
338,-106,-106,155,2000
339,-104,-104,155,2000
340,-101,-101,155,2000
341,-100,-100,155,2000
342,-100,-100,155,2000
343,-102,-102,155,2000
344,-104,-104,155,2000
345,-106,-106,155,2000
346,-106,-106,155,2000
347,-107,-107,155,2000
348,-109,-109,155,2000
349,-110,-110,155,2000
350,-108,-108,155,2000
351,-107,-107,155,2000
352,-104,-104,155,2000
353,-101,-101,155,2000
354,-101,-101,155,2000
355,-101,-101,155,2000
356,-102,-102,155,2000
357,-100,-100,155,2000
358,-98,-98,155,2000
359,-95,-95,155,2000
360,-97,-97,155,2000
361,-100,-100,155,2000
362,-100,-100,155,2000
363,-97,-97,155,2000
364,-97,-97,155,2000
365,-94,-94,155,2000
366,-97,-97,155,2000
367,-101,-101,155,2000
368,-104,-104,155,2000
369,-103,-103,155,2000
370,-104,-104,155,2000
371,-103,-103,155,2000
372,-100,-100,155,2000
373,-102,-102,155,2000
374,-101,-101,155,2000
375,-104,-104,155,2000
376,-104,-104,155,2000
377,-96,-96,155,2000
378,-95,-95,155,2000
379,-94,-94,155,2000
380,-94,-94,155,2000
381,-92,-92,155,2000
382,-93,-93,155,2000
383,-96,-96,155,2000
384,-98,-98,155,2000
385,-100,-100,155,2000
386,-99,-99,155,2000
387,-95,-95,155,2000
388,-91,-91,155,2000
389,-89,-89,155,2000
390,-91,-91,155,2000
391,-94,-94,155,2000
392,-98,-98,155,2000
393,-101,-101,155,2000
394,-103,-103,155,2000
395,-104,-104,155,2000
396,-103,-103,155,2000
397,-102,-102,155,2000
398,-99,-99,155,2000
