,alt,target,error,pid_result
0,58,58,0,0
1,58,58,0,0
2,56,56,0,0
3,53,53,0,0
4,50,50,0,0
5,48,48,0,0
6,50,50,0,0
7,49,49,0,0
8,51,51,0,0
9,54,54,0,0
10,53,53,0,0
11,53,53,0,0
12,54,54,0,0
13,55,55,0,0
14,58,58,0,0
15,62,62,0,0
16,62,62,0,0
17,61,61,0,0
18,59,59,0,0
19,59,59,0,0
20,57,57,0,0
21,53,53,0,0
22,52,52,0,0
23,50,50,0,0
24,51,51,0,0
25,52,52,0,0
26,51,51,0,0
27,50,50,0,0
28,50,50,0,0
29,50,50,0,0
30,50,50,0,0
31,51,51,0,0
32,54,54,0,0
33,55,55,0,0
34,58,58,0,0
35,59,59,0,0
36,62,62,0,0
37,69,69,0,0
38,76,76,0,0
39,85,85,0,0
40,94,94,0,0
41,103,103,0,0
42,112,112,0,0
43,120,120,0,0
44,125,125,0,0
45,129,129,0,0
46,129,129,0,0
47,127,127,0,0
48,124,124,0,0
49,120,120,0,0
50,118,118,0,0
51,117,117,0,0
52,117,117,0,0
53,120,120,0,0
54,121,121,0,0
55,125,125,0,0
56,128,128,0,0
57,133,133,0,0
58,139,139,0,0
59,144,144,0,0
60,149,149,0,0
61,150,150,0,0
62,151,151,0,0
63,152,152,0,0
64,153,153,0,0
65,150,150,0,0
66,146,146,0,0
67,140,140,0,0
68,134,134,0,0
69,129,129,0,0
70,128,128,0,0
71,128,128,0,0
72,129,129,0,0
73,130,130,0,0
74,129,129,0,0
75,128,128,0,0
76,128,128,0,0
77,126,126,0,0
78,123,123,0,0
79,121,121,0,0
80,119,119,0,0
81,118,118,0,0
82,117,117,0,0
83,116,116,0,0
84,115,115,0,0
85,113,113,0,0
86,114,114,0,0
87,113,113,0,0
88,110,110,0,0
89,109,109,0,0
90,107,107,0,0
91,106,106,0,0
92,108,108,0,0
93,107,107,0,0
94,108,108,0,0
95,106,106,0,0
96,100,100,0,0
97,95,95,0,0
98,88,88,0,0
99,81,81,0,0
100,77,77,0,0
101,73,73,0,0
102,69,69,0,0
103,66,66,0,0
104,65,65,0,0
105,66,66,0,0
106,66,66,0,0
107,68,68,0,0
108,68,68,0,0
109,67,67,0,0
110,65,65,0,0
111,64,64,0,0
112,63,63,0,0
113,62,62,0,0
114,61,61,0,0
115,58,58,0,0
116,54,54,0,0
117,51,51,0,0
118,47,47,0,0
119,45,45,0,0
120,45,45,0,0
121,46,46,0,0
122,49,49,0,0
123,52,52,0,0
124,52,52,0,0
125,52,52,0,0
126,53,53,0,0
127,53,53,0,0
128,54,54,0,0
129,54,54,0,0
130,54,54,0,0
131,54,54,0,0
132,54,54,0,0
133,54,54,0,0
134,54,54,0,0
135,51,51,0,0
136,50,50,0,0
137,48,48,0,0
138,47,47,0,0
139,48,48,0,0
140,51,51,0,0
141,52,52,0,0
142,54,54,0,0
143,54,54,0,0
144,51,51,0,0
145,48,48,0,0
146,46,46,0,0
147,48,48,0,0
148,51,51,0,0
149,52,52,0,0
150,53,53,0,0
151,52,52,0,0
152,50,50,0,0
153,50,50,0,0
154,52,52,0,0
155,52,52,0,0
156,54,54,0,0
157,55,55,0,0
158,54,54,0,0
159,52,52,0,0
160,51,51,0,0
161,51,51,0,0
162,52,52,0,0
163,52,52,0,0
164,51,51,0,0
165,49,49,0,0
166,48,48,0,0
167,49,49,0,0
168,50,50,0,0
169,55,55,0,0
170,58,58,0,0
171,58,58,0,0
172,58,58,0,0
173,56,56,0,0
174,56,56,0,0
175,56,56,0,0
176,58,58,0,0
177,63,63,0,0
178,66,66,0,0
179,74,74,0,0
180,81,81,0,0
181,87,87,0,0
182,93,93,0,0
183,97,97,0,0
184,102,102,0,0
185,108,108,0,0
186,113,113,0,0
187,120,120,0,0
188,126,126,0,0
189,127,127,0,0
190,128,128,0,0
191,126,126,0,0
192,126,126,0,0
193,125,125,0,0
194,124,124,0,0
195,125,125,0,0
196,123,123,0,0
197,124,124,0,0
198,123,123,0,0
199,122,122,0,0
200,122,122,0,0
201,123,123,0,0
202,122,122,0,0
203,124,124,0,0
204,123,123,0,0
205,121,121,0,0
206,121,121,0,0
