,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:46:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:16,-75,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:16,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:17,-75,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:17,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:17,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:17,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:17,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:17,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:18,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:18,-74,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:18,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:18,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:19,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:19,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:19,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:19,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:19,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:19,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:20,-74,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:20,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:20,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:20,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:21,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:21,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:21,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:21,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:21,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:21,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:22,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:22,-75,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:22,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:22,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:23,-75,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:23,-74,-30696,-74,0,0,0,0,0,0,0,0,0,0,0,0
15:46:23,-74,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:23,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:23,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:23,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:24,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:24,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:24,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:24,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:25,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:25,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:25,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:46:25,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:46:25,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
