,alt,target,error,pid_result
0,173,173,0,0
1,174,174,0,0
2,173,173,0,0
3,172,172,0,0
4,170,170,0,0
5,168,168,0,0
6,167,167,0,0
7,168,168,0,0
8,169,169,0,0
9,171,171,0,0
10,173,173,0,0
11,175,175,0,0
12,181,181,0,0
13,187,187,0,0
14,189,189,0,0
15,189,189,0,0
16,188,188,0,0
17,186,186,0,0
18,191,191,0,0
19,194,194,0,0
20,191,191,0,0
21,191,191,0,0
22,187,187,0,0
23,182,182,0,0
24,182,182,0,0
25,183,183,0,0
26,185,185,0,0
27,185,185,0,0
28,185,185,0,0
29,184,184,0,0
30,182,182,0,0
31,180,180,0,0
32,177,177,0,0
33,175,175,0,0
34,174,174,0,0
35,177,177,0,0
36,181,181,0,0
37,182,182,0,0
38,182,182,0,0
39,184,184,0,0
40,186,186,0,0
41,187,187,0,0
42,190,190,0,0
43,191,191,0,0
44,192,192,0,0
45,192,192,0,0
46,191,191,0,0
47,192,192,0,0
48,190,190,0,0
49,191,191,0,0
50,189,189,0,0
51,187,187,0,0
52,186,186,0,0
53,185,185,0,0
54,186,186,0,0
55,187,187,0,0
56,188,188,0,0
57,190,190,0,0
58,191,191,0,0
59,191,191,0,0
60,191,191,0,0
61,191,191,0,0
62,192,192,0,0
63,191,191,0,0
64,189,189,0,0
65,186,186,0,0
66,185,185,0,0
67,183,183,0,0
68,184,184,0,0
69,185,185,0,0
70,187,187,0,0
71,190,190,0,0
72,194,191,-3,0
73,199,191,-8,0
74,198,191,-7,0
75,196,191,-5,0
76,192,191,-1,0
77,188,191,2,0
78,189,191,1,0
79,189,191,1,0
80,190,191,1,0
81,189,191,1,0
82,187,191,3,0
83,185,191,5,0
84,185,191,6,0
85,184,191,7,0
86,182,191,8,0
87,179,191,11,0
88,177,191,13,0
89,177,191,13,0
90,175,191,15,0
91,174,191,16,0
92,172,191,18,0
93,165,191,25,0
94,160,191,30,-1
95,157,191,34,0
96,153,191,37,0
97,150,191,40,0
98,146,191,45,0
99,140,191,50,8
100,135,191,55,241
101,130,191,61,547
102,125,191,66,853
103,121,191,69,1100
104,120,191,70,1155
105,120,191,70,1134
106,122,191,68,1012
107,123,191,67,968
108,119,191,71,1233
109,116,191,75,1502
110,112,191,78,1829
111,108,191,82,2154
112,106,191,84,2316
113,107,191,83,2260
114,103,191,87,2639
115,101,191,90,2889
116,97,191,93,3302
117,94,191,96,3645
118,94,191,96,3575
119,97,191,93,3250
120,97,191,93,3234
121,97,191,93,3269
122,99,191,91,3050
123,99,191,91,3019
124,101,191,89,2825
125,105,191,85,2470
126,107,191,83,2237
127,111,191,79,1912
128,118,191,72,1323
129,125,191,65,815
130,132,191,59,426
131,140,191,50,21
132,147,191,43,0
133,152,191,38,0
134,161,191,30,0
135,167,191,23,0
136,171,191,19,0
137,176,191,14,0
138,178,191,12,0
139,180,191,11,0
140,181,191,10,0
141,183,191,8,0
142,185,191,5,0
143,184,191,6,0
144,186,191,4,0
145,187,191,3,0
146,187,191,4,0
147,184,191,7,0
148,181,191,10,0
149,177,191,13,0
150,175,191,15,0
151,176,191,14,0
152,177,191,13,0
153,178,191,12,0
154,178,191,12,0
155,177,191,13,0
156,177,191,13,0
157,175,191,15,0
158,175,191,15,0
159,173,191,17,0
160,172,191,18,0
161,172,191,18,0
162,173,191,17,0
163,175,191,15,0
164,176,191,15,0
165,173,191,17,0
166,169,191,22,0
167,163,191,28,-1
168,159,191,31,0
169,154,191,36,0
170,149,191,41,0
171,146,191,44,0
172,139,191,51,74
173,129,191,61,569
174,121,191,70,1125
175,112,191,78,1792
176,106,191,84,2346
177,103,191,87,2625
178,100,191,91,3002
179,96,191,94,3418
180,93,191,98,3785
181,90,191,100,4102
182,90,191,100,4102
183,91,191,99,3939
184,92,191,98,3833
185,93,191,98,3777
186,90,191,100,4092
187,86,191,104,4618
188,83,191,107,4976
189,79,191,111,5505
190,80,191,110,5386
191,81,191,109,5195
192,80,191,110,5410
193,82,191,109,5158
194,79,191,111,5522
195,80,191,110,5357
196,83,191,108,5020
197,82,191,108,5046
198,86,191,104,4567
199,89,191,101,4198
200,93,191,98,3782
201,97,191,93,3294
202,102,191,88,2725
203,105,191,85,2413
204,111,191,79,1905
205,116,191,75,1512
206,121,191,70,1131
207,125,191,65,810
208,131,191,59,459
209,141,191,50,2
210,147,191,44,0
211,153,191,37,1
212,157,191,33,0
213,160,191,31,0
214,165,191,25,0
215,170,191,20,0
216,172,191,18,0
217,173,191,17,0
218,171,191,20,0
219,170,191,20,0
220,170,191,20,0
221,172,191,18,0
222,175,191,15,0
223,177,191,14,0
224,177,191,13,0
225,179,191,11,0
226,182,191,8,0
227,184,191,6,0
228,186,191,4,0
229,187,191,3,0
230,185,191,5,0
231,182,191,8,0
232,180,191,10,0
233,180,191,11,0
234,178,191,12,0
235,178,191,12,0
236,178,191,12,0
237,176,191,14,0
238,176,191,14,0
239,177,191,13,0
240,177,191,13,0
241,179,191,11,0
242,181,191,9,0
243,182,191,8,0
244,180,191,10,0
245,174,191,17,0
246,174,191,16,0
247,179,191,11,0
248,187,191,3,0
249,186,191,4,0
250,182,191,8,0
251,180,191,10,0
252,178,191,13,0
253,179,191,12,0
254,179,191,11,0
255,180,191,10,0
256,179,191,11,0
257,179,191,11,0
258,180,191,10,0
259,181,191,10,0
