,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:50:52,-88,-30696,-88,0,0,0,0,0,0,0,0,0,0,0,0
15:50:57,-88,-30696,-88,0,0,0,0,0,0,0,0,0,0,0,0
