,alt,target,error,pid_result
0,-29,-29,-61,-550
1,-31,-31,-61,-550
2,-34,-34,-61,-550
3,-39,-39,-61,-550
4,-39,-39,-61,-550
5,-35,-35,-61,-550
6,-34,-34,-61,-550
7,-32,-32,-61,-550
8,-30,-30,-61,-550
9,-30,-30,-61,-550
10,-31,-31,-61,-550
11,-32,-32,-61,-550
12,-32,-32,-61,-550
13,-35,-35,-61,-550
14,-36,-36,-61,-550
15,-34,-34,-61,-550
16,-33,-33,-61,-550
17,-28,-28,-61,-550
18,-24,-24,-61,-550
19,-22,-22,-61,-550
20,-22,-22,-61,-550
21,-24,-24,-61,-550
22,-25,-25,-61,-550
23,-26,-26,-61,-550
24,-25,-25,-61,-550
25,-26,-26,-61,-550
26,-26,-26,-61,-550
27,-27,-27,-61,-550
28,-28,-28,-61,-550
29,-26,-26,-61,-550
30,-23,-23,-61,-550
31,-21,-21,-61,-550
32,-18,-18,-61,-550
33,-19,-19,-61,-550
34,-22,-22,-61,-550
35,-24,-24,-61,-550
36,-27,-27,-61,-550
37,-26,-26,-61,-550
38,-28,-28,-61,-550
39,-27,-28,-61,-550
40,-25,-25,-61,-550
41,-23,-23,-61,-550
42,-22,-22,-61,-550
43,-23,-23,-61,-550
44,-27,-27,-61,-550
45,-30,-30,-61,-550
46,-33,-33,-61,-550
47,-33,-33,-61,-550
48,-31,-31,-61,-550
49,-29,-29,-61,-550
50,-26,-26,-61,-550
51,-21,-21,-61,-550
52,-21,-21,-61,-550
53,-21,-21,-61,-550
54,-22,-22,-61,-550
55,-24,-24,-61,-550
56,-24,-24,-61,-550
57,-24,-24,-61,-550
58,-22,-22,-61,-550
59,-20,-20,-61,-550
60,-19,-19,-61,-550
61,-19,-19,-61,-550
62,-23,-23,-61,-550
63,-24,-24,-61,-550
64,-24,-24,-61,-550
65,-23,-23,-61,-550
66,-21,-21,-61,-550
67,-26,-26,-61,-550
68,-26,-26,-61,-550
69,-24,-24,-61,-550
70,-23,-23,-61,-550
71,-20,-20,-61,-550
72,-19,-19,-61,-550
73,-20,-20,-61,-550
74,-20,-20,-61,-550
75,-17,-17,-61,-550
76,-16,-16,-61,-550
77,-16,-16,-61,-550
78,-16,-16,-61,-550
79,-16,-16,-61,-550
80,-19,-19,-61,-550
81,-19,-19,-61,-550
82,-19,-19,-61,-550
83,-19,-19,-61,-550
84,-18,-18,-61,-550
85,-19,-19,-61,-550
86,-21,-21,-61,-550
87,-21,-21,-61,-550
88,-21,-21,-61,-550
89,-21,-21,-61,-550
90,-20,-20,-61,-550
91,-20,-20,-61,-550
92,-20,-20,-61,-550
93,-22,-22,-61,-550
94,-20,-20,-61,-550
95,-21,-21,-61,-550
96,-22,-22,-61,-550
97,-20,-20,-61,-550
98,-21,-21,-61,-550
99,-22,-22,-61,-550
100,-22,-22,-61,-550
101,-18,-18,-61,-550
102,-17,-17,-61,-550
103,-16,-16,-61,-550
104,-14,-14,-61,-550
105,-18,-18,-61,-550
106,-21,-21,-61,-550
107,-20,-20,-61,-550
108,-21,-21,-61,-550
109,-19,-19,-61,-550
110,-19,-19,-61,-550
111,-21,-21,-61,-550
112,-23,-23,-61,-550
113,-24,-24,-61,-550
114,-25,-25,-61,-550
115,-26,-26,-61,-550
116,-25,-25,-61,-550
117,-24,-24,-61,-550
118,-20,-20,-61,-550
119,-15,-15,-61,-550
120,-13,-13,-61,-550
121,-14,-14,-61,-550
122,-17,-17,-61,-550
123,-18,-18,-61,-550
124,-19,-19,-61,-550
125,-19,-19,-61,-550
126,-18,-18,-61,-550
127,-18,-17,-61,-550
128,-16,-16,-61,-550
129,-15,-15,-61,-550
130,-14,-14,-61,-550
131,-15,-15,-61,-550
132,-15,-15,-61,-550
133,-17,-17,-61,-550
134,-21,-21,-61,-550
135,-22,-22,-61,-550
136,-22,-22,-61,-550
137,-22,-22,-61,-550
138,-19,-19,-61,-550
139,-19,-19,-61,-550
140,-18,-18,-61,-550
141,-17,-17,-61,-550
142,-17,-17,-61,-550
143,-15,-15,-61,-550
144,-17,-17,-61,-550
145,-18,-18,-61,-550
146,-16,-16,-61,-550
147,-15,-15,-61,-550
148,-14,-14,-61,-550
149,-14,-14,-61,-550
150,-15,-15,-61,-550
151,-15,-15,-61,-550
152,-15,-15,-61,-550
153,-13,-13,-61,-550
154,-12,-12,-61,-550
155,-12,-12,-61,-550
