,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:12,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:13,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:14,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-75,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:15,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-75,-30696,-75,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:16,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-76,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-76,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-76,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:17,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-81,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-81,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-81,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-81,-30696,-81,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-81,-30696,-81,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-81,-30696,-81,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-81,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-81,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-81,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:18,-80,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-80,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-80,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-80,-30696,-80,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:19,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-79,-30696,-79,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:20,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:21,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:22,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:23,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:24,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:25,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:26,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:27,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-78,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-78,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:28,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-77,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-77,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:29,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:30,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:30,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:30,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:30,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:30,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
15:47:30,-76,-30696,-76,0,0,0,0,0,0,0,0,0,0,0,0
