,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:56,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:57,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:58,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967262,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967262,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967264,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967263,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:29:59,4294967262,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:30:00,4294967262,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
15:30:00,4294967262,65535,0,0,0,0,0,0,0,0,0,0,0,0,0
