,alt,target,error,pid_result
187,239,239,-223,-20000
188,241,241,-223,-20000
189,246,246,-223,-20000
190,250,250,-223,-20000
191,255,255,-223,-20000
192,260,260,-223,-20000
193,260,260,-223,-20000
194,262,262,-223,-20000
195,263,263,-223,-20000
196,264,264,-223,-20000
197,266,266,-223,-20000
198,265,265,-223,-20000
199,264,264,-223,-20000
200,258,258,-223,-20000
201,252,252,-223,-20000
202,247,247,-223,-20000
203,240,240,-223,-20000
204,233,233,-223,-20000
205,226,226,-223,-20000
206,220,220,-223,-20000
207,213,213,-223,-20000
208,209,209,-223,-20000
209,209,209,-223,-20000
210,209,209,-223,-20000
211,210,210,-223,-20000
212,210,210,-223,-20000
213,209,209,-223,-20000
214,207,207,-223,-20000
215,207,207,-223,-20000
216,207,207,-223,-20000
217,203,203,-223,-20000
218,200,200,-223,-20000
219,197,197,-223,-20000
220,195,195,-223,-20000
221,195,195,-223,-20000
222,191,191,-223,-20000
223,186,186,-223,-20000
224,177,177,-223,-20000
225,169,169,-223,-20000
226,166,166,-223,-20000
227,160,160,-223,-20000
228,157,157,-223,-20000
229,153,153,-223,-20000
230,149,149,-223,-20000
231,144,144,-223,-20000
232,139,139,-223,-20000
233,134,134,-223,-20000
234,131,131,-223,-20000
235,127,127,-223,-20000
236,123,123,-223,-20000
237,120,120,-223,-20000
238,114,114,-223,-20000
239,110,110,-223,-20000
240,110,110,-223,-20000
241,110,110,-223,-20000
242,112,112,-223,-20000
243,112,112,-223,-20000
244,110,110,-223,-20000
245,107,107,-223,-20000
246,107,107,-223,-20000
247,106,106,-223,-20000
248,108,108,-223,-20000
249,106,106,-223,-20000
250,97,97,-223,-20000
251,93,93,-223,-20000
252,91,91,-223,-20000
253,89,89,-223,-20000
254,89,89,-223,-20000
255,89,89,-223,-20000
256,89,89,-223,-20000
257,88,88,-223,-20000
258,86,86,-223,-20000
259,83,83,-223,-20000
260,85,85,-223,-20000
261,84,84,-223,-20000
262,84,84,-223,-20000
263,81,81,-223,-20000
264,74,74,-223,-20000
265,69,69,-223,-20000
266,64,64,-223,-20000
267,59,59,-223,-20000
268,57,57,-223,-20000
269,56,56,-223,-20000
270,53,53,-223,-20000
271,46,46,-223,-20000
272,40,40,-223,-20000
273,33,33,-223,-20000
274,33,33,-223,-20000
