,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,22,34840,22,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:28,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
15:57:29,21,34840,21,0,0,0,0,0,0,0,0,0,0,0,0
