,alt,target,error,pid_result
100,22,22,155,2000
101,21,21,155,2000
102,22,22,155,2000
103,21,21,155,2000
104,24,24,155,2000
105,25,25,155,2000
106,22,22,155,2000
107,20,20,155,2000
108,19,19,155,2000
109,21,21,155,2000
110,23,23,155,2000
111,24,24,155,2000
112,24,24,155,2000
113,24,24,155,2000
114,26,26,155,2000
115,31,31,155,2000
116,32,32,155,2000
117,29,29,155,2000
118,26,26,155,2000
119,23,23,155,2000
120,23,23,155,2000
121,26,26,155,2000
122,30,30,155,2000
123,31,31,155,2000
124,32,32,155,2000
125,31,31,155,2000
126,31,31,155,2000
127,33,33,155,2000
128,35,35,155,2000
129,40,40,155,2000
130,45,45,155,2000
131,46,46,155,2000
132,47,47,155,2000
133,46,46,155,2000
134,44,44,155,2000
135,45,45,155,2000
136,47,47,155,2000
137,49,49,155,2000
138,50,50,155,2000
139,47,47,155,2000
140,44,44,155,2000
141,41,41,155,2000
142,40,40,155,2000
143,43,43,155,2000
144,45,45,155,2000
145,46,46,155,2000
146,47,47,155,2000
147,48,48,155,2000
148,45,45,155,2000
149,43,43,155,2000
150,44,44,155,2000
151,43,43,155,2000
152,44,44,155,2000
153,44,44,155,2000
154,45,45,155,2000
155,48,48,155,2000
156,50,50,155,2000
157,53,53,155,2000
158,50,50,155,2000
159,48,48,155,2000
160,45,45,155,2000
161,43,43,155,2000
162,42,42,155,2000
163,42,42,155,2000
164,42,42,155,2000
165,41,41,155,2000
166,39,39,155,2000
167,34,34,155,2000
168,34,34,155,2000
169,35,35,155,2000
170,34,34,155,2000
171,35,35,155,2000
172,29,29,155,2000
173,26,26,155,2000
174,25,25,155,2000
175,22,22,155,2000
176,23,23,155,2000
177,21,21,155,2000
178,17,17,155,2000
179,14,14,155,2000
180,13,13,155,2000
181,10,10,155,2000
182,10,10,155,2000
183,13,13,155,2000
184,16,16,155,2000
185,15,15,155,2000
186,18,18,155,2000
187,18,18,155,2000
188,15,15,155,2000
189,14,14,155,2000
190,11,11,155,2000
191,7,7,155,2000
192,2,2,155,2000
193,0,0,155,2000
194,1,1,155,2000
195,1,1,155,2000
196,6,6,155,2000
197,8,8,155,2000
198,8,8,155,2000
199,7,7,155,2000
200,2,2,155,2000
201,0,0,155,2000
202,0,0,155,2000
203,0,0,155,2000
204,1,1,155,2000
205,1,1,155,2000
206,1,1,155,2000
207,-1,-1,155,2000
208,-1,-1,155,2000
209,0,0,155,2000
210,0,0,155,2000
211,0,0,155,2000
212,0,0,155,2000
213,-1,-1,155,2000
214,-2,-2,155,2000
215,-2,-2,155,2000
216,0,0,155,2000
217,2,2,155,2000
218,3,3,155,2000
219,3,3,155,2000
220,1,1,155,2000
221,0,0,155,2000
222,1,1,155,2000
223,2,2,155,2000
224,3,3,155,2000
225,4,4,155,2000
226,4,4,155,2000
227,2,2,155,2000
228,0,0,155,2000
229,-2,-2,155,2000
230,-4,-4,155,2000
231,0,0,155,2000
232,4,4,155,2000
233,9,9,155,2000
234,11,11,155,2000
235,9,9,155,2000
236,6,6,155,2000
237,2,2,155,2000
238,0,0,155,2000
239,0,0,155,2000
240,0,0,155,2000
241,1,1,155,2000
242,1,1,155,2000
243,3,3,155,2000
244,4,4,155,2000
245,3,3,155,2000
246,4,4,155,2000
247,4,4,155,2000
248,2,2,155,2000
249,1,1,155,2000
250,1,1,155,2000
251,4,4,155,2000
252,6,6,155,2000
253,8,8,155,2000
254,11,11,155,2000
255,9,9,155,2000
256,8,8,155,2000
257,8,8,155,2000
258,9,9,155,2000
259,8,8,155,2000
260,9,9,155,2000
261,12,12,155,2000
262,12,12,155,2000
263,12,12,155,2000
264,11,11,155,2000
265,8,8,155,2000
266,9,9,155,2000
267,10,10,155,2000
268,9,9,155,2000
269,10,10,155,2000
270,9,9,155,2000
271,6,6,155,2000
272,6,6,155,2000
273,5,5,155,2000
274,5,5,155,2000
275,8,8,155,2000
276,8,8,155,2000
277,9,9,155,2000
278,8,8,155,2000
279,6,6,155,2000
280,8,8,155,2000
281,9,9,155,2000
282,8,8,155,2000
283,8,8,155,2000
284,4,4,155,2000
285,2,2,155,2000
286,2,2,155,2000
287,3,3,155,2000
288,7,7,155,2000
289,7,7,155,2000
290,7,7,155,2000
291,6,6,155,2000
292,6,6,155,2000
293,7,7,155,2000
294,6,6,155,2000
295,5,5,155,2000
296,4,4,155,2000
297,1,1,155,2000
298,1,1,155,2000
